2017-07-28 17:43:28%*2%*1f74b3b2608b11e69e0300163e006499
2017-08-02 09:18:13%*2%*1A89453DB59F4F3C932ABF3F1E87492B
2017-08-03 10:33:42%*2%*ba48e8a6704211e69ee600163e006499
2017-07-28 11:05:23%*4%*98fec6cc609611e69e0300163e006499
2017-07-28 18:37:29%*3%*f8f9e05276bc11e6b8db00163e006499
2017-08-04 09:55:52%*2%*f6a6cd42609111e69e0300163e006499
2017-08-02 09:22:06%*2%*69A0D91E5CB6488CA1A34CCF66B5BC63
2017-07-31 14:58:03%*2%*9ea57f7a76c211e6b8db00163e006499
2017-08-02 17:13:20%*2%*741533C77D76456B993F139E6556024F
2017-08-02 14:55:39%*2%*518f3bfa76bc11e6b8db00163e006499
2017-08-03 17:16:28%*2%*163478e276ab11e6b8db00163e006499
2017-07-31 15:52:48%*2%*C70C79051699491C8FFE24B4CE5695FA
2017-08-03 10:29:50%*2%*C121E26668A642D188120E77622A00DE
2017-07-31 09:56:32%*2%*5b0863dc76d511e6b8db00163e006499
2017-08-02 15:06:38%*2%*6a311caa76bc11e6b8db00163e006499
2017-08-07 14:10:56%*2%*2eefa9da76b811e6b8db00163e006499
2017-08-02 14:33:34%*2%*11765a2076cc11e6b8db00163e006499
2017-08-03 09:16:52%*2%*F0352FC4BD8D4908AEF740E186B074BE
2017-08-02 16:01:39%*2%*99a6a8d276cc11e6b8db00163e006499
2017-08-04 17:46:08%*2%*8209267876bd11e6b8db00163e006499
2017-08-04 17:13:32%*2%*17faa342609c11e69e0300163e006499
2017-08-02 16:43:10%*2%*ccbcdf5476cf11e6b8db00163e006499
2017-08-03 10:48:52%*None%*4408f95e76b611e6b8db00163e006499
2017-08-03 17:05:01%*2%*3002eff2704211e69ee600163e006499
2017-08-03 17:05:59%*2%*0683d8aa76c611e6b8db00163e006499
2017-08-01 14:08:06%*2%*93e45fb4703e11e6aed800163e006499
2017-07-31 11:48:49%*1%*95fa1a4a76cf11e6b8db00163e006499
2017-08-01 17:24:42%*4%*A0EF4D2FCFFD443A88E6434E14ACE539
2017-08-03 09:27:17%*2%*457D04E7DFFA4B38BF182B01E822A284
2017-08-07 09:10:22%*2%*b201e552608f11e69e0300163e006499
