2017-08-07 16:19:19%*1%*6162413076ad11e6b8db00163e006499
2017-07-31 14:42:44%*1%*987d010c38ed11e7a4f100163e006499
2017-07-31 15:44:07%*1%*533A04D1373A44C2A5576CB8BFBD9C17
2017-07-28 09:47:11%*1%*389C71CA50B74C86A4FA56F0159711AF
2017-08-02 16:05:33%*1%*bb7b7f44a31f11e6aa3900163e006499
2017-07-28 10:20:37%*1%*779D30FAC52748A2B05D9B64EB34A3EA
2017-07-28 10:37:17%*1%*5c9f587476ba11e6b8db00163e006499
2017-07-28 15:02:02%*1%*e24bee3c76bb11e6b8db00163e006499
2017-07-28 11:41:13%*1%*5ba0f13076d311e6b8db00163e006499
2017-08-01 11:48:55%*1%*3b51cee63b3f11e7b7c700163e006499
2017-07-31 09:15:19%*1%*07913294703e11e6aed800163e006499
2017-07-28 17:19:52%*None%*78073298390711e793c800163e006499
2017-07-31 15:28:39%*1%*85b5062e376b11e7968d00163e006499
2017-08-02 16:44:01%*1%*9f2391d0608811e69e0300163e006499
2017-07-27 15:46:41%*1%*2bd2c0d638da11e7b9d900163e006499
2017-08-03 08:42:43%*1%*0c82d24676cc11e6b8db00163e006499
2017-08-01 11:20:13%*1%*2e0765b676d711e6b8db00163e006499
2017-07-28 17:19:49%*None%*78073298390711e793c800163e006499
2017-07-27 15:31:04%*1%*d79f0476703d11e6aed800163e006499
2017-08-04 16:44:51%*1%*5032274e6a4c11e696fb00163e006499
2017-07-28 09:13:02%*1%*5c25742a704111e69ee600163e006499
2017-07-28 14:55:03%*1%*6ea839da36ab11e7838400163e006499
2017-08-07 16:52:46%*1%*0bf7e9a8609511e69e0300163e006499
2017-07-31 16:01:24%*1%*b41da1323a9111e7bae500163e006499
2017-07-28 14:20:43%*1%*6C11BFF62C6241889AFBD435A92A6F93
2017-07-28 14:51:37%*None%*6ea839da36ab11e7838400163e006499
2017-07-28 08:53:44%*1%*3a2fc8d876b411e6b8db00163e006499
2017-07-28 10:51:15%*1%*78073298390711e793c800163e006499
2017-08-02 11:23:34%*1%*a5bc1b16376511e7968d00163e006499
2017-08-07 14:16:32%*1%*6295511a609a11e69e0300163e006499
2017-07-28 10:37:22%*1%*1A5150D60ADD478EBB2EF4726A03E0F2
2017-08-02 08:47:14%*1%*e11396a676ba11e6b8db00163e006499
2017-07-28 11:23:17%*1%*76cf1e3808f911e7ba8800163e006499
2017-07-27 11:24:19%*1%*1b1b837076d111e6b8db00163e006499
2017-08-02 15:54:50%*1%*D8468383FEE44E24AA1DA251B5A15AD3
2017-07-28 16:48:05%*1%*2189b97c6c3e11e696a500163e006499
2017-08-02 09:02:12%*1%*3619553405f211e79f9200163e006499
2017-08-01 16:58:35%*1%*4196483276b311e6b8db00163e006499
2017-08-02 09:24:08%*1%*62412e7876d411e6b8db00163e006499
2017-08-03 11:41:36%*1%*059215c839b811e78ae300163e006499
2017-08-07 10:04:01%*1%*bad5190205d411e7ac2f00163e006499
2017-07-31 15:18:12%*1%*bb96ce40380511e7abbe00163e006499
2017-07-27 14:22:58%*1%*69425766050811e79d9200163e006499
2017-07-28 13:57:16%*1%*211f587a6af911e6bf9200163e006499
2017-07-28 09:34:31%*1%*e8ff44c076bd11e6b8db00163e006499
2017-08-07 11:06:44%*1%*04eeedb438f311e7828e00163e006499
2017-08-02 11:52:02%*1%*b5b3f1ba76cc11e6b8db00163e006499
2017-07-31 14:26:03%*1%*dbbe04c4f87f11e685eb00163e006499
2017-08-03 11:44:36%*1%*8dfcc602711211e6be7000163e006499
2017-07-31 14:43:21%*1%*3b56ca5ef85511e6b08300163e006499
2017-07-27 14:49:43%*1%*846BFB6725994F818A79EB6B7068A1C9
2017-07-31 14:19:07%*1%*B87AEF1D96FD422DA9ACC4E5E12FE344
2017-08-07 10:43:16%*1%*b38f6b846c3711e696a500163e006499
2017-08-02 16:54:51%*1%*FFEFC9216386438E95D4E136DD07026E
2017-08-03 14:27:08%*1%*03f37abe608c11e69e0300163e006499
2017-08-01 08:48:44%*1%*48773C1287154902A0F3BB583A1BAC8E
2017-08-03 08:50:38%*1%*a8fe48a8f17911e6b8c000163e006499
2017-07-27 14:15:09%*1%*bb74d36a76ce11e6b8db00163e006499
2017-07-28 09:41:03%*1%*F13B8BA0FEF647C4960644E43679F34C
2017-07-31 15:28:28%*1%*38DED89C452743D6B294C97BCC767381
