2017-08-03 16:15:59%*1%*0745ba02035111e7ac1700163e006499
2017-08-03 16:36:59%*1%*e36040106a3711e696fb00163e006499
2017-08-02 15:11:34%*1%*0745ba02035111e7ac1700163e006499
2017-08-02 14:14:08%*1%*8774d05c703d11e6aed800163e006499
2017-08-03 15:53:31%*1%*b8c83ade368c11e7875f00163e006499
2017-08-03 16:29:52%*1%*8774d05c703d11e6aed800163e006499
2017-08-03 16:11:59%*1%*8774d05c703d11e6aed800163e006499
2017-08-02 16:17:14%*1%*e36040106a3711e696fb00163e006499
2017-08-03 11:27:00%*1%*13e4a5f2f87011e6b08300163e006499
2017-08-02 13:58:41%*1%*8774d05c703d11e6aed800163e006499
2017-08-03 15:56:11%*1%*13e4a5f2f87011e6b08300163e006499
2017-08-03 16:03:22%*1%*b8c83ade368c11e7875f00163e006499
2017-08-03 16:03:52%*1%*13e4a5f2f87011e6b08300163e006499
2017-08-03 11:14:01%*1%*b8c83ade368c11e7875f00163e006499
2017-08-03 17:08:00%*1%*0efaaafa083d11e7adbd00163e006499
2017-08-03 09:26:01%*1%*3642eff008f611e7858200163e006499
2017-08-03 17:16:32%*1%*05a74630083211e7819900163e006499
2017-08-01 15:18:54%*1%*7188956c6ade11e6bf9200163e006499
2017-08-07 16:22:53%*1%*0e59f966a38411e682ba00163e006499
2017-08-02 15:31:14%*1%*db996bd6375011e7819000163e006499
2017-08-01 15:18:47%*1%*7188956c6ade11e6bf9200163e006499
2017-08-07 14:32:38%*1%*0fe65cd476c011e6b8db00163e006499
2017-08-07 14:38:05%*1%*6159ee0676ab11e6b8db00163e006499
2017-08-01 15:13:15%*1%*bce785c676ce11e6b8db00163e006499
2017-08-02 14:51:43%*1%*8077F39E161946718640DC5200B1620E
2017-08-07 16:37:49%*1%*f508845676d211e6b8db00163e006499
2017-08-02 10:20:43%*1%*f0ecb25a05ea11e7a4b700163e006499
2017-08-07 14:58:06%*1%*90e8f7266bec11e696a500163e006499
2017-08-01 14:53:15%*1%*65ca0e0676a811e6b8db00163e006499
2017-08-03 09:36:28%*1%*9843973a6bb811e696a500163e006499
2017-08-03 15:14:41%*1%*32ff676805d311e7ac2f00163e006499
2017-08-01 14:53:59%*1%*32ff676805d311e7ac2f00163e006499
2017-08-02 10:34:39%*1%*A14DF272A19C4BF685F55E28479D34FF
2017-08-07 13:44:15%*1%*bcdae3d26a0a11e696fb00163e006499
2017-08-03 15:13:24%*1%*f0ecb25a05ea11e7a4b700163e006499
2017-08-01 16:53:28%*1%*A14DF272A19C4BF685F55E28479D34FF
2017-08-07 13:38:39%*1%*e9cd0770f12411e6959f00163e006499
2017-08-02 10:39:43%*1%*ca7606fa6ad411e6bf9200163e006499
2017-08-01 17:12:12%*1%*f0ecb25a05ea11e7a4b700163e006499
2017-08-03 15:10:14%*1%*ca7606fa6ad411e6bf9200163e006499
2017-08-07 15:00:49%*1%*18692ddea29c11e6ab2100163e006499
2017-08-02 10:29:30%*1%*32ff676805d311e7ac2f00163e006499
2017-08-03 15:59:44%*1%*f7c0db42082911e7adbd00163e006499
2017-08-03 15:47:50%*1%*f0ecb25a05ea11e7a4b700163e006499
2017-08-03 09:30:02%*1%*8a4ae7a439b811e7a1dd00163e006499
2017-08-01 17:02:56%*None%*f7c0db42082911e7adbd00163e006499
2017-08-01 17:02:56%*1%*f7c0db42082911e7adbd00163e006499
2017-08-03 15:34:30%*1%*A14DF272A19C4BF685F55E28479D34FF
2017-08-03 14:36:28%*1%*8a4ae7a439b811e7a1dd00163e006499
2017-08-02 10:42:33%*1%*f7c0db42082911e7adbd00163e006499
2017-08-07 13:24:31%*1%*0e85f958f0f511e69fa000163e006499
2017-08-01 16:55:50%*1%*ca7606fa6ad411e6bf9200163e006499
2017-08-03 15:10:59%*1%*ca7606fa6ad411e6bf9200163e006499
2017-08-02 09:47:51%*1%*65ca0e0676a811e6b8db00163e006499
2017-08-03 15:46:34%*1%*32ff676805d311e7ac2f00163e006499
2017-08-07 14:35:58%*1%*7BA9F097E90B4895A7D864B167220CFB
2017-08-03 13:44:12%*1%*8a4ae7a439b811e7a1dd00163e006499
2017-08-02 10:15:04%*1%*65ca0e0676a811e6b8db00163e006499
2017-08-03 11:12:26%*1%*8a4ae7a439b811e7a1dd00163e006499
2017-08-01 15:12:50%*1%*8349032676ce11e6b8db00163e006499
2017-08-03 09:31:57%*1%*8349032676ce11e6b8db00163e006499
