2017-05-15 10:42:01%*2%*33d61290609711e69e0300163e006499
2017-05-16 10:48:20%*2%*8ef9c83076c011e6b8db00163e006499
2017-05-22 09:31:03%*4%*105a081a608f11e69e0300163e006499
2017-05-25 17:15:21%*2%*E3E3719CC6114AA9AE99F9C7B5A62D31
2017-05-22 09:05:23%*4%*E4A5FDD201CC40F8A01A3B0476FA897C
2017-06-02 11:13:30%*4%*200938b876cd11e6b8db00163e006499
2017-06-02 10:00:01%*4%*3bd53b00608e11e69e0300163e006499
2017-05-26 16:29:07%*2%*0EF8E95B41B34E61AF5E6E132F878526
2017-05-25 15:07:14%*2%*3e5101d676a811e6b8db00163e006499
2017-05-15 18:50:36%*2%*36032642704211e69ee600163e006499
2017-06-07 15:59:43%*2%*81F55364D74647D8AC0012FE3058E6E4
2017-05-22 17:34:33%*2%*D85FBFC645FA4B0EA5EE4C9FF1A1B94D
2017-05-17 17:11:52%*2%*d8baf592704011e69ee600163e006499
2017-05-17 16:44:36%*2%*36a4ad4a76bf11e6b8db00163e006499
2017-05-15 15:57:34%*2%*2aa335c0703e11e6aed800163e006499
2017-06-06 15:41:26%*2%*84d6425a76cc11e6b8db00163e006499
2017-06-02 15:09:07%*4%*252a7b74609111e69e0300163e006499
2017-05-25 10:12:31%*2%*0da65b7269fa11e696fb00163e006499
2017-06-09 15:54:22%*2%*9114991a3b3c11e7bdaa00163e006499
2017-05-26 11:58:24%*2%*CFF54A8CA92D4EFDA3DA7A3304C6BC16
2017-06-13 11:15:16%*4%*72ea3a6439c311e7a1dd00163e006499
2017-06-09 12:04:32%*2%*620ff8a476b511e6b8db00163e006499
2017-05-17 15:41:31%*3%*62a5b69676c911e6b8db00163e006499
2017-06-06 10:52:52%*3%*DB50AE8D5B814424BF632E2F65F664CC
2017-06-05 15:12:24%*1%*84c5ce7076d611e6b8db00163e006499
2017-05-25 09:55:37%*2%*900502f476d311e6b8db00163e006499
2017-05-15 13:10:37%*4%*c2a0dd6c76d011e6b8db00163e006499
2017-05-18 15:31:36%*2%*dc3cbf8a76d911e6b8db00163e006499
2017-05-15 17:41:33%*2%*78d1cc2276bd11e6b8db00163e006499
2017-06-06 10:29:49%*2%*2F118783F26145FFA381A64CF78DBEBE
2017-05-17 11:38:06%*4%*d01f1ab276da11e6b8db00163e006499
2017-05-31 11:10:47%*2%*56A333388D6C422499BE4567915A084A
2017-06-14 11:46:18%*3%*40783974380a11e797dd00163e006499
2017-05-26 09:37:43%*2%*9DBA9ED12B8C4EBC860257498CDB963C
2017-06-13 15:36:27%*2%*3790913c380811e79bf800163e006499
2017-06-07 16:51:32%*4%*141BCA6C3E3A4BD2B90A0326F00B406E
2017-06-14 09:46:31%*2%*66204fa23a9611e7bae500163e006499
2017-06-14 14:11:41%*2%*8e67d71e3a7d11e7bb6a00163e006499
2017-05-27 11:03:05%*2%*142cc6e06c2311e696a500163e006499
