2017-07-12 10:13:30%*None%*aefbb8e6704411e69ee600163e006499
2017-06-26 15:43:19%*2%*c05f33aa609111e69e0300163e006499
2017-07-10 15:01:52%*2%*1a90548476c811e6b8db00163e006499
2017-07-19 14:29:10%*4%*42f2b1a076ce11e6b8db00163e006499
2017-07-21 17:19:25%*2%*6a2b434676d211e6b8db00163e006499
2017-07-17 15:14:45%*4%*c078484a76d011e6b8db00163e006499
2017-07-14 14:23:16%*2%*ca62f52a609711e69e0300163e006499
2017-07-18 18:01:35%*2%*64d8a54276bd11e6b8db00163e006499
2017-07-12 11:15:54%*4%*6f801a8876af11e6b8db00163e006499
2017-07-04 15:35:18%*2%*146c20f876d511e6b8db00163e006499
2017-06-29 16:43:59%*4%*03f2bc0e76b311e6b8db00163e006499
2017-07-03 10:51:50%*2%*64154f7676bc11e6b8db00163e006499
2017-07-18 18:04:35%*2%*2a0968c276cf11e6b8db00163e006499
2017-07-05 11:12:30%*4%*7601b34a76b811e6b8db00163e006499
2017-06-27 16:55:45%*4%*AE56BC22F58543AC86051ECB4CBED893
2017-07-25 15:48:44%*2%*dad81dd876d411e6b8db00163e006499
2017-07-04 11:37:14%*2%*DF4A84809D844977BB3916CF99E73E11
2017-07-26 09:21:37%*2%*56A878499DE44F67A8811324397FC85E
2017-07-18 16:24:36%*2%*8509cd7a703f11e69ee600163e006499
2017-06-26 13:51:53%*3%*9dbedba2608c11e69e0300163e006499
2017-07-25 15:30:37%*2%*AC6D1ABBB20741E3AD6F4F8480266989
2017-07-14 14:41:32%*4%*05fbcb0a76d411e6b8db00163e006499
2017-07-10 14:41:10%*3%*4b85eb56608b11e69e0300163e006499
2017-07-12 16:51:31%*2%*25abacf476d411e6b8db00163e006499
2017-07-26 11:19:18%*4%*859EE6CC7DB94EB5A0AC5042506577F6
2017-07-14 15:23:17%*4%*5d85ddb476cc11e6b8db00163e006499
2017-06-30 10:04:06%*4%*E25C7902C5AC4E7AB38A542B92744004
2017-06-26 13:37:12%*4%*e7601a8a608411e69e0300163e006499
2017-07-13 11:22:07%*2%*ad66dea676da11e6b8db00163e006499
2017-07-06 18:00:56%*2%*f4653f5e608811e69e0300163e006499
2017-07-11 16:29:18%*4%*502b3b06609111e69e0300163e006499
2017-07-19 15:36:23%*4%*0e4f488c76c411e6b8db00163e006499
2017-07-11 15:54:02%*None%*be625bf076bb11e6b8db00163e006499
2017-07-17 09:17:56%*4%*47eb751e76d011e6b8db00163e006499
2017-07-25 17:23:24%*2%*1c9c846a76bd11e6b8db00163e006499
2017-06-29 11:17:19%*2%*598a75ca068811e78df400163e006499
2017-07-06 10:59:12%*2%*620ee2f8608411e69e0300163e006499
2017-07-05 14:19:22%*None%*f78b5064608411e69e0300163e006499
2017-07-14 14:14:45%*4%*2a6047c8609011e69e0300163e006499
2017-07-13 16:49:57%*1%*672dd050608e11e69e0300163e006499
2017-07-21 17:27:03%*2%*3b88ce3a608611e69e0300163e006499
2017-07-18 15:17:40%*4%*7605315c703f11e69ee600163e006499
2017-07-04 11:35:19%*2%*c6925b4676c911e6b8db00163e006499
2017-07-12 09:47:15%*None%*31ce22ae76da11e6b8db00163e006499
2017-07-06 10:25:20%*2%*c54a6a2a76ac11e6b8db00163e006499
2017-07-03 14:38:11%*2%*933DA5BA9038414881CA959B7F8C8B84
2017-07-03 11:46:12%*2%*687ef8ac083211e7a5d400163e006499
2017-07-27 14:41:12%*4%*6aaf8e06608b11e69e0300163e006499
2017-07-12 13:59:10%*4%*0156897276c611e6b8db00163e006499
2017-06-30 14:35:15%*4%*7884CD2506CE481280BF0CF0DF2431A4
2017-06-29 09:28:03%*4%*9122551D38674A98A476568104821335
2017-07-06 10:55:17%*4%*b2651cee76ce11e6b8db00163e006499
2017-07-06 15:30:32%*4%*6a98501876b811e6b8db00163e006499
2017-07-05 15:27:32%*4%*0a4b0252090511e7b42700163e006499
2017-07-14 09:16:36%*2%*67D7A270AD314DADB6570ECABEF0727E
2017-07-10 15:57:52%*4%*b4ec0ba676ad11e6b8db00163e006499
2017-07-17 17:14:49%*2%*b66d902a76b311e6b8db00163e006499
2017-07-05 13:51:30%*2%*c86cf94476d311e6b8db00163e006499
2017-07-25 13:32:42%*2%*A8D90CAE17DD4DF1AA9E623563C370A2
2017-06-30 14:06:32%*4%*4f44f4b0608d11e69e0300163e006499
2017-07-26 17:38:24%*None%*1c6dbace76b111e6b8db00163e006499
2017-06-27 11:43:55%*4%*c6979e90608e11e69e0300163e006499
2017-07-17 09:22:10%*2%*872c471876ca11e6b8db00163e006499
2017-07-21 14:17:25%*2%*639adcee711411e6be7000163e006499
2017-07-25 11:15:41%*2%*fadc47d8608811e69e0300163e006499
2017-07-12 16:10:23%*None%*b665334476ae11e6b8db00163e006499
2017-07-05 11:51:13%*2%*a6104c1476d511e6b8db00163e006499
2017-07-25 17:12:34%*2%*16f2661a609711e69e0300163e006499
2017-07-21 11:33:49%*2%*fa42844676c611e6b8db00163e006499
2017-06-29 11:51:13%*2%*f156f58276c711e6b8db00163e006499
2017-07-18 15:57:36%*4%*c00743e6609d11e69e0300163e006499
2017-07-18 16:30:16%*2%*f30cedfa76cc11e6b8db00163e006499
2017-07-07 17:33:00%*2%*d9c3a5be608311e69e0300163e006499
2017-07-26 17:15:07%*2%*94e8502c76c011e6b8db00163e006499
2017-06-29 17:18:45%*4%*cdf606ac091411e7923b00163e006499
2017-07-19 09:17:19%*2%*f9680f1c76af11e6b8db00163e006499
2017-07-11 16:05:00%*2%*656a085476d411e6b8db00163e006499
2017-07-25 11:51:46%*2%*d302cb66609611e69e0300163e006499
2017-07-27 11:30:08%*None%*5CDF75AD956D4FB680F0540C09520711
2017-07-27 14:24:34%*4%*eed3cda476b211e6b8db00163e006499
2017-07-21 13:34:55%*2%*6e8b48dc609311e69e0300163e006499
2017-06-28 14:48:20%*4%*77b21fd476ce11e6b8db00163e006499
2017-06-27 14:35:07%*4%*508a3182090711e7a3f400163e006499
2017-07-14 14:37:17%*4%*b24beece76b811e6b8db00163e006499
2017-07-27 15:28:05%*4%*9b85a20e703f11e69ee600163e006499
2017-07-05 14:51:21%*2%*ebd5593e76c011e6b8db00163e006499
2017-07-05 17:22:12%*2%*D5320A464A124685A4E83ACFFC798894
2017-06-28 11:33:36%*2%*d877f05c06b911e7836400163e006499
2017-07-12 13:59:13%*None%*0156897276c611e6b8db00163e006499
2017-06-26 10:15:08%*4%*0e6d8fb235b511e795b500163e006499
2017-07-06 09:57:16%*4%*a8ffdc9276cf11e6b8db00163e006499
2017-07-11 10:43:34%*None%*b14a54d4704111e69ee600163e006499
2017-06-26 13:55:58%*4%*5525837D2C9F4DEE80B7DE79518B86BF
2017-07-27 17:26:31%*2%*a77c7d8876ae11e6b8db00163e006499
2017-07-27 15:06:07%*4%*1c092626608211e69e0300163e006499
2017-07-19 11:36:25%*2%*89be095c76d011e6b8db00163e006499
2017-07-11 09:47:07%*2%*f559ab2276cf11e6b8db00163e006499
2017-06-29 09:49:42%*4%*1d1585ce76ac11e6b8db00163e006499
2017-07-21 15:17:33%*4%*3f088eea76a911e6b8db00163e006499
2017-07-13 13:37:52%*4%*14fb979e76bf11e6b8db00163e006499
2017-06-30 09:56:50%*2%*f628178a06af11e7836400163e006499
2017-07-27 13:40:39%*2%*957a109e76ce11e6b8db00163e006499
2017-06-26 09:06:37%*2%*acb8db66068c11e7b1f600163e006499
2017-06-27 09:27:45%*4%*826A82CF95CD4341A73F13166B642A12
2017-07-06 09:07:39%*2%*932c3182608511e69e0300163e006499
2017-07-11 17:50:22%*2%*a2e195ee76bb11e6b8db00163e006499
2017-07-10 17:18:10%*None%*46076adc76ad11e6b8db00163e006499
2017-07-10 11:10:53%*4%*1fe41dfc608a11e69e0300163e006499
2017-07-11 15:33:06%*4%*7f9a770a76ab11e6b8db00163e006499
2017-07-18 16:42:01%*2%*4a1cfd9876d111e6b8db00163e006499
2017-06-29 17:24:18%*4%*8BEB152175D24F769F9EBC9B418872E8
2017-06-27 16:45:33%*2%*fde4200a09b511e79beb00163e006499
2017-06-29 11:00:12%*2%*a35039b676d611e6b8db00163e006499
2017-07-13 11:35:48%*2%*ae7030a876b811e6b8db00163e006499
2017-06-29 09:26:20%*2%*25c7e8f076cb11e6b8db00163e006499
2017-07-10 17:29:39%*2%*b4ec0ba676ad11e6b8db00163e006499
2017-07-11 17:39:32%*2%*f640c5d476d911e6b8db00163e006499
2017-07-21 11:50:37%*2%*3c89664a76cb11e6b8db00163e006499
2017-07-06 10:54:10%*4%*0e797474609c11e69e0300163e006499
2017-07-26 17:07:54%*2%*e0670fd0609411e69e0300163e006499
