2017-07-28 10:44:43%*4%*e18df15c069911e7856000163e006499
2017-07-31 13:46:04%*4%*6093174276b811e6b8db00163e006499
2017-07-21 10:14:35%*2%*8411ab9a05b311e7b8b800163e006499
2017-08-04 15:48:57%*2%*4095804876da11e6b8db00163e006499
2017-07-27 14:30:21%*4%*a51dbf4a399811e79c0700163e006499
2017-07-18 10:20:01%*4%*824dc3ec383611e7a3d600163e006499
2017-08-07 09:54:10%*2%*a447268e608a11e69e0300163e006499
2017-07-13 16:33:27%*2%*a638f2de6bec11e696a500163e006499
2017-07-31 10:38:05%*4%*882c665408f911e7ae3b00163e006499
2017-07-13 13:41:20%*2%*60dfcdf8376511e7968d00163e006499
2017-07-17 09:56:05%*2%*a32da5c839c111e79d3c00163e006499
2017-07-27 11:30:21%*2%*07507d366bf111e696a500163e006499
2017-08-04 16:04:07%*2%*34cdf7786bf811e696a500163e006499
2017-07-21 14:01:18%*4%*0d66976a3a7111e7800900163e006499
2017-07-17 14:37:34%*4%*47c67d926ac611e6bf9200163e006499
2017-07-13 17:32:36%*2%*fed3d6b66a5c11e696fb00163e006499
2017-07-24 14:12:58%*4%*fb36625476d111e6b8db00163e006499
2017-07-19 14:33:46%*2%*f7b8cea009b111e79beb00163e006499
2017-07-14 09:26:30%*2%*bf571cb86a1c11e696fb00163e006499
2017-07-27 10:41:13%*2%*8ae41fa609ab11e7834100163e006499
2017-07-13 13:50:03%*3%*b5d21f4076d211e6b8db00163e006499
2017-07-17 14:06:19%*4%*efdfdb8639b011e7a1dd00163e006499
2017-07-27 17:02:28%*2%*50bee3e46a1211e696fb00163e006499
2017-07-13 09:55:34%*4%*b9b664ba76d511e6b8db00163e006499
2017-07-14 11:00:03%*2%*3e3118ee6acd11e6bf9200163e006499
2017-07-20 16:02:04%*2%*61fcc49e6bef11e696a500163e006499
2017-07-28 10:38:11%*2%*da1445b4035311e7b04800163e006499
2017-07-26 14:07:44%*2%*7df0ea6638f611e7b9d900163e006499
2017-07-13 13:58:36%*2%*96f675b66abc11e6bf9200163e006499
2017-07-27 13:46:42%*4%*8ff004cef15f11e69fa000163e006499
2017-07-24 11:18:45%*2%*59237e30f15f11e6972d00163e006499
2017-07-19 14:07:23%*2%*CC93ABE264774D0B86C1023E77D17FA1
2017-07-28 11:44:17%*4%*8153ef1809bd11e7884000163e006499
2017-07-18 15:47:38%*2%*5d9303f86a1b11e696fb00163e006499
2017-07-25 16:12:28%*2%*fb1ffbf235a011e7b0d000163e006499
2017-08-03 14:37:48%*4%*bf062414367911e7a8ad00163e006499
2017-07-18 14:26:48%*4%*3c629ed4091011e7858200163e006499
2017-07-26 15:54:59%*2%*b6349a0209a411e78e3d00163e006499
2017-07-25 09:41:55%*2%*a487bb0435a011e7b18100163e006499
2017-07-27 10:39:19%*2%*c035511a06b411e78e6c00163e006499
2017-07-26 11:43:48%*4%*43bf19d66bcd11e696a500163e006499
